applicant_id,grade_id,program_id,ranking,quota_id,priority_profile_ori,priority_profile_edi
7506525,2,178,1,3,6,1
7506525,2,347,2,3,5,1
7506525,2,154,3,11,4,1
7506525,2,92,4,11,3,1
7506525,2,216,5,11,2,1
7506526,3,339,1,11,35,5
7506527,3,339,1,11,35,5
7506529,1,297,1,9,33,3
7506529,1,215,2,11,5,1
7506531,1,91,1,11,6,1
7506574,3,242,1,11,6,1
7506574,3,308,2,11,5,1
7506574,3,233,3,11,4,1
7506601,3,308,1,11,6,1
7506601,3,111,2,3,5,1
7506620,3,394,1,11,6,1
7506637,1,153,1,11,6,1
7506643,3,339,1,11,36,6
7506649,3,361,1,11,36,6
7506649,3,188,2,11,5,1
7506651,3,394,1,11,6,1
7506656,3,416,1,11,6,1
7506656,3,155,2,11,5,1
7506656,3,217,3,11,4,1
7506656,3,188,4,11,20,5
7506656,3,361,5,11,2,1
7506657,3,416,1,11,35,5
7506657,3,188,2,11,5,1
7506657,3,155,3,11,4,1
7506657,3,133,4,11,3,1
7506657,3,206,5,11,2,1
7506658,3,242,1,11,6,1
7506670,3,233,1,11,36,6
7506680,3,361,1,11,36,6
7506686,3,93,1,11,33,3
7506686,3,188,2,11,5,1
7506687,3,280,1,11,6,1
7506693,3,308,1,11,6,1
7506693,3,164,2,11,5,1
7506700,3,308,1,11,36,6
7506707,3,361,1,11,6,1
7506733,4,134,1,11,6,1
7506733,4,156,2,11,5,1
7506735,4,254,2,11,5,1
7506735,4,349,3,3,4,1
7506735,4,180,4,3,3,1
7506735,4,309,5,11,2,1
7506735,4,198,6,11,1,1
7506768,4,61,1,11,6,1
7506775,4,254,1,11,33,3
7506775,4,234,2,11,5,1
7506787,4,112,1,3,34,4
7506787,4,386,2,3,5,1
7506787,4,320,3,3,4,1
7506787,4,180,4,3,3,1
7506787,4,349,5,3,2,1
7506787,4,331,6,3,1,1
7506866,4,207,1,11,33,3
7506866,4,218,2,11,28,3
7506866,4,417,3,11,23,3
7506866,4,70,4,11,18,3
7506885,4,362,1,11,35,5
7506885,4,112,2,3,5,1
7506902,4,417,1,11,35,5
7506934,4,300,1,11,33,3
7506934,4,70,2,11,28,3
7506934,4,94,3,11,23,3
7506934,4,83,4,11,18,3
7506954,4,112,1,3,33,3
7506954,4,300,2,3,28,3
7506962,4,331,1,3,35,5
7506962,4,198,2,11,5,1
7506962,4,94,3,11,4,1
7506962,4,218,4,11,3,1
7507028,4,417,1,11,35,5
7507035,4,207,1,11,33,3
7507035,4,70,2,11,5,1
7507035,4,300,3,10,25,5
7507050,5,102,1,3,33,3
7507051,5,102,1,3,35,5
7507051,5,219,2,11,5,1
7507051,5,199,3,11,4,1
7507054,5,71,1,11,6,1
7507054,5,418,2,11,5,1
7507054,5,208,3,11,4,1
7507071,5,166,1,11,35,5
7507071,5,208,2,11,5,1
7507073,4,207,1,11,33,3
7507073,4,180,2,3,5,1
7507073,4,349,3,3,4,1
7507073,4,281,4,11,20,5
7507091,5,166,2,11,30,5
7507103,5,418,1,11,35,5
7507114,5,363,1,11,35,5
7507136,5,376,1,11,33,3
7507137,5,310,1,11,35,5
7507138,5,396,1,11,35,5
7507157,5,418,1,11,33,3
7507158,5,219,1,11,33,3
7507158,5,269,2,11,28,3
7507163,6,127,1,3,33,3
7507163,6,311,2,3,28,3
7507163,6,96,3,3,23,3
7507163,6,158,4,3,18,3
7507163,6,191,5,3,13,3
7507194,6,311,1,11,6,1
7507197,6,311,1,11,35,5
7507197,6,245,2,11,5,1
7507197,6,236,3,11,4,1
7507199,6,364,1,11,6,1
7507199,6,351,2,3,5,1
7507199,6,200,3,11,4,1
7507199,6,220,4,11,3,1
7507199,6,147,5,11,2,1
7507199,6,270,6,11,1,1
7507201,6,72,1,11,6,1
7507213,6,419,1,11,6,1
7507233,6,191,1,11,33,3
7507233,6,283,2,11,28,3
7507233,6,302,3,11,23,3
7507233,6,322,4,11,18,3
7507233,6,209,5,11,13,3
7507233,6,351,6,11,8,3
7507242,6,397,1,11,35,5
7507267,6,209,1,11,33,3
7507267,6,72,2,11,5,1
7507267,6,302,3,10,25,5
7507276,7,104,1,3,33,3
7507279,7,257,1,11,6,1
7507279,7,312,2,11,5,1
7507279,7,73,3,11,4,1
7507287,7,420,1,11,6,1
7507317,7,312,1,11,6,1
7507317,7,210,2,11,28,3
7507320,7,420,1,11,35,5
7507348,7,115,1,3,33,3
7507348,7,303,2,3,28,3
7507373,8,335,1,3,36,6
7507382,8,247,1,11,6,1
7507382,8,313,2,11,5,1
7507399,8,421,1,11,33,3
7507409,8,304,1,9,6,1
7507421,8,313,1,11,6,1
7507421,8,211,2,11,28,3
7507425,8,211,1,11,6,1
7507441,8,335,1,3,35,5
7507441,8,202,2,11,5,1
7507441,8,353,3,3,4,1
7507441,8,149,4,11,18,3
7507453,7,73,1,11,6,1
7507458,8,120,1,3,6,1
7507471,8,238,1,11,35,5
7507476,9,226,1,3,33,3
7507476,9,130,2,3,28,3
7507476,9,314,3,3,23,3
7507476,9,161,4,3,18,3
7507476,9,194,5,3,13,3
7507479,9,226,1,3,33,3
7507479,9,106,2,3,28,3
7507495,9,226,1,3,6,1
7507495,9,422,2,11,28,3
7507520,9,212,1,11,6,1
7507520,9,422,2,11,5,1
7507520,9,226,3,11,4,1
7507520,9,354,4,11,3,1
7507520,9,336,5,11,2,1
7507520,9,185,6,11,1,1
7507523,9,367,1,11,35,5
7507524,9,367,1,11,35,5
7507569,10,337,1,3,36,6
7507571,10,227,1,3,6,1
7507571,10,423,2,11,5,1
7507573,10,122,1,3,6,1
7507573,10,287,2,11,5,1
7507573,10,337,3,3,4,1
7507578,10,195,1,11,33,3
7507578,10,287,2,11,28,3
7507578,10,306,3,11,23,3
7507578,10,326,4,11,18,3
7507578,10,213,5,11,13,3
7507578,10,355,6,11,8,3
7507581,10,368,1,11,35,5
7507584,10,76,1,11,6,1
7507584,10,204,2,11,30,5
7507584,10,118,3,3,4,1
7507584,10,162,4,11,3,1
7507584,10,140,5,11,2,1
7507584,10,224,6,11,1,1
7507595,10,368,1,11,6,1
7507595,10,355,2,3,5,1
7507595,10,204,3,11,4,1
7507595,10,224,4,11,3,1
7507595,10,227,5,3,2,1
7507595,10,151,6,11,1,1
7507597,10,326,1,3,37,7
7507597,10,107,2,3,5,1
7507597,10,355,3,3,4,1
7507597,10,368,4,11,3,1
7507597,10,249,5,11,2,1
7507597,10,410,6,11,1,1
7507610,10,368,1,11,35,5
7507616,3,416,1,11,34,4
7507623,10,315,1,11,6,1
7507623,10,306,2,10,5,1
7507629,10,315,1,11,35,5
7507641,11,228,1,3,33,3
7507641,11,132,2,11,30,5
7507641,11,316,3,11,25,5
7507641,11,196,4,11,20,5
7507641,11,163,5,11,15,5
7507648,11,228,1,3,6,1
7507649,11,261,1,11,33,3
7507649,11,316,2,11,30,5
7507649,11,77,3,11,4,1
7507671,11,424,1,11,6,1
7507671,11,205,2,11,5,1
7507671,11,187,3,3,25,5
7507671,11,228,4,3,3,1
7507703,11,228,1,11,33,3
7507703,11,338,2,11,30,5
7507703,11,205,3,11,23,3
7507703,11,356,4,11,18,3
7507703,11,152,5,11,13,3
7507735,12,229,2,3,5,1
7507735,12,289,3,3,23,3
7507735,12,357,4,3,3,1
7507736,12,289,2,3,28,3
7507736,12,229,3,3,4,1
7507736,12,357,4,3,3,1
7507739,12,289,1,3,6,1
7507739,12,262,2,3,5,1
7507739,12,173,3,11,4,1
7507739,12,370,4,3,3,1
7507739,12,357,5,3,2,1
7507740,12,426,1,3,6,1
7507740,12,357,2,3,5,1
7507740,12,229,3,3,4,1
7507743,12,370,1,3,6,1
7507743,12,262,2,3,5,1
7507743,12,173,3,11,4,1
7507744,12,426,1,3,6,1
7507744,12,78,2,11,5,1
7507747,12,412,1,6,35,5
7507747,12,426,2,3,5,1
7507749,12,357,1,3,6,1
7507749,12,370,2,3,5,1
7507749,12,412,3,6,25,5
7507749,12,262,4,3,3,1
7507749,12,289,5,3,2,1
7507751,12,426,1,3,6,1
7507752,12,173,1,11,6,1
7507754,12,5,2,3,5,1
7507754,12,289,3,3,4,1
7507762,12,229,1,3,33,3
7507762,12,9,2,3,5,1
7507764,12,173,1,11,6,1
7507764,12,289,2,3,5,1
7507764,12,370,3,3,4,1
7507764,12,262,4,3,3,1
7507764,12,293,5,6,15,5
7507765,12,262,1,3,6,1
7507765,12,173,2,11,5,1
7507765,12,357,3,3,4,1
7507765,12,426,5,3,2,1
7507765,12,370,6,3,1,1
7507766,12,412,1,6,36,6
7507775,12,426,1,3,33,3
7507775,12,229,2,3,5,1
7507777,12,21,1,3,6,1
7507777,12,426,2,3,5,1
7507778,12,262,1,3,6,1
7507779,12,21,1,3,6,1
7507779,12,412,2,6,30,5
7507779,12,293,3,5,4,1
7507779,12,289,4,3,3,1
7507780,12,229,1,3,6,1
7507780,12,289,2,3,28,3
7507781,12,229,1,3,33,3
7507782,12,262,1,3,6,1
7507782,12,289,2,3,5,1
7507782,12,357,3,3,4,1
7507785,12,426,1,3,6,1
7507785,12,370,2,3,5,1
7507785,12,262,3,3,4,1
7507785,12,412,4,6,20,5
7507786,12,426,1,3,6,1
7507786,12,357,2,3,5,1
7507786,12,412,3,6,25,5
7507787,12,426,1,3,6,1
7507787,12,357,2,3,5,1
7507787,12,262,3,3,4,1
7507788,12,229,1,3,6,1
7507788,12,293,2,5,5,1
7507789,12,78,1,11,6,1
7507789,12,289,2,3,5,1
7507790,12,426,1,3,33,3
7507790,12,412,2,3,28,3
7507791,12,5,1,3,6,1
7507791,12,370,2,3,5,1
7507791,12,262,4,3,3,1
7507791,12,426,5,3,2,1
7507794,12,229,1,3,6,1
7507794,12,426,2,3,5,1
7507794,12,357,3,3,4,1
7507797,12,426,1,3,6,1
7507797,12,357,2,3,5,1
7507797,12,370,3,3,4,1
7507797,12,262,4,3,3,1
7507799,12,426,1,3,6,1
7507799,12,357,2,3,5,1
7507799,12,229,3,3,4,1
7507801,12,229,1,3,6,1
7507801,12,173,2,11,5,1
7507801,12,357,3,3,4,1
7507801,12,370,4,3,3,1
7507802,12,357,1,3,6,1
7507802,12,262,2,3,5,1
7507804,12,426,1,3,6,1
7507804,12,357,2,3,5,1
7507804,12,370,3,3,4,1
7507805,12,370,1,3,6,1
7507805,12,78,2,11,5,1
7507805,12,426,3,3,4,1
7507805,12,293,4,6,20,5
7507806,12,262,1,3,6,1
7507806,12,370,2,3,5,1
7507806,12,357,3,3,4,1
7507806,12,173,4,11,3,1
7507806,12,412,5,5,2,1
7507807,12,293,1,6,35,5
7507813,12,370,1,3,6,1
7507815,12,229,1,1,6,1
7507815,12,426,2,2,5,1
7507815,12,370,3,2,4,1
7507818,12,229,1,3,6,1
7507823,12,289,1,3,6,1
7507824,12,426,1,3,6,1
7507824,12,357,2,3,5,1
7507824,12,173,3,11,4,1
7507827,12,426,1,3,6,1
7507827,12,229,2,3,5,1
7507827,12,5,3,3,4,1
7507827,12,78,4,11,3,1
7507829,12,21,1,3,6,1
7507829,12,357,2,3,5,1
7507846,13,290,1,3,6,1
7507846,13,79,2,3,5,1
7507846,13,371,3,3,4,1
7507846,13,22,4,3,3,1
7507846,13,174,5,3,2,1
7507874,13,413,1,5,6,1
7507874,13,79,2,11,5,1
7507973,13,18,1,3,6,1
7507973,13,230,2,3,5,1
7507973,13,371,3,3,4,1
7507973,13,79,4,3,3,1
7507973,13,427,5,3,2,1
7507981,13,358,1,3,33,3
7507982,13,358,1,3,33,3
7507983,13,427,1,3,6,1
7508018,2,216,1,11,6,1
7508018,2,347,2,3,5,1
7508018,2,178,3,3,4,1
7508018,2,110,4,3,3,1
7508018,2,154,5,11,2,1
7508018,2,92,6,11,1,1
7508036,14,231,1,3,33,3
7508036,14,291,2,3,28,3
7508036,14,359,3,3,23,3
7508037,14,428,1,3,6,1
7508040,14,291,1,3,6,1
7508040,14,372,2,3,5,1
7508040,14,80,3,3,4,1
7508040,14,359,4,3,3,1
7508040,14,175,5,3,2,1
7508073,14,428,1,3,33,3
7508073,14,372,2,3,5,1
7508074,14,428,1,3,33,3
7508074,14,372,2,3,5,1
7508076,14,80,1,11,6,1
7508076,14,31,2,11,5,1
7508076,14,428,3,3,4,1
7508076,14,231,4,11,3,1
7508085,14,428,1,3,33,3
7508095,14,19,1,3,33,3
7508095,14,372,2,3,28,3
7508095,14,80,3,3,23,3
7508095,14,231,4,3,18,3
7508095,14,428,5,3,2,1
7508098,14,291,1,3,6,1
7508099,14,428,1,3,6,1
7508099,14,359,2,3,5,1
7508114,14,414,1,6,36,6
7508120,15,232,1,3,6,1
7508120,15,415,2,5,5,1
7508132,15,429,1,3,6,1
7508132,15,360,2,3,5,1
7508147,15,429,1,3,33,3
7508147,15,232,2,3,5,1
7508259,12,370,1,2,32,2
7508261,2,110,1,3,6,1
7508270,9,226,1,4,6,1
7508271,8,105,1,2,6,1
7508271,8,335,2,2,5,1
7508271,8,353,3,2,4,1
7508272,2,347,1,3,34,4
7508272,2,178,2,3,5,1
7508275,3,188,1,11,36,6
7508279,2,318,1,2,34,4
7508282,2,384,1,2,33,3
7508282,2,347,2,2,5,1
7508282,2,178,3,2,4,1
7508282,2,99,4,2,3,1
7508284,12,5,1,2,6,1
7508284,12,262,2,2,5,1
7508284,12,370,3,2,4,1
7508287,3,416,1,11,35,5
7508291,3,308,1,11,34,4
7508313,3,111,1,3,6,1
7508317,3,242,1,11,34,4
7508320,3,217,1,11,6,1
7508320,3,100,2,3,5,1
7508320,3,144,3,11,4,1
7508320,3,179,4,3,20,5
7508320,3,155,5,11,2,1
7508321,3,217,1,11,6,1
7508321,3,69,2,11,5,1
7508321,3,93,3,11,4,1
7508321,3,394,4,11,3,1
7508322,3,179,1,3,6,1
7508322,3,348,2,3,5,1
7508335,3,299,1,10,35,5
7508350,1,177,1,3,6,1
7508350,1,215,2,11,5,1
7508350,1,153,3,11,4,1
7508350,1,317,4,3,3,1
7508350,1,91,5,11,2,1
7508350,1,383,6,3,1,1
7508383,3,299,1,9,6,1
7508383,3,280,2,11,5,1
7508383,3,308,3,11,4,1
7508383,3,242,4,11,3,1
7508383,3,233,5,11,2,1
7508385,3,69,1,11,6,1
7508385,3,267,2,11,5,1
7508385,3,374,3,11,4,1
7508385,3,394,4,11,3,1
7508385,3,299,5,10,2,1
7508385,3,82,6,11,1,1
7508394,3,299,1,9,6,1
7508394,3,111,2,3,5,1
7508394,3,179,4,3,3,1
7508394,3,69,5,11,2,1
7508394,3,100,6,3,1,1
7508396,3,403,1,11,6,1
7508396,3,267,2,11,5,1
7508396,3,339,3,11,4,1
7508396,3,319,4,3,20,5
7508396,3,155,5,11,2,1
7508396,3,188,6,11,1,1
7508414,3,100,1,3,6,1
7508414,3,69,2,11,5,1
7508414,3,348,3,3,4,1
7508414,3,206,4,11,3,1
7508419,3,155,1,11,37,7
7508422,3,179,1,3,35,5
7508422,3,253,2,3,30,5
7508422,3,330,3,3,4,1
7508422,3,308,4,3,20,5
7508444,3,374,1,11,34,4
7508444,3,299,2,10,5,1
7508459,1,109,1,3,6,1
7508459,1,153,2,3,5,1
7508459,1,383,3,3,4,1
7508460,3,206,1,11,34,4
7508461,3,197,1,11,6,1
7508461,3,100,2,3,5,1
7508461,3,155,3,11,4,1
7508461,3,217,4,11,3,1
7508461,3,179,5,3,2,1
7508461,3,319,6,3,1,1
7508462,3,164,1,11,34,4
7508465,3,188,1,11,34,4
7508465,3,93,2,11,5,1
7508465,3,330,3,11,4,1
7508466,3,124,1,11,34,4
7508468,3,93,1,11,33,3
7508468,3,155,2,11,5,1
7508470,3,308,1,11,6,1
7508470,3,188,2,11,5,1
7508470,3,242,3,11,4,1
7508476,3,308,1,11,6,1
7508476,3,253,2,11,29,4
7508480,3,233,1,11,34,4
7508506,4,417,1,11,35,5
7508508,4,417,1,11,35,5
7508539,5,387,1,2,6,1
7508539,5,113,2,2,5,1
7508567,5,135,1,11,6,1
7508567,5,350,2,3,5,1
7508567,5,95,3,11,4,1
7508649,6,220,1,11,35,5
7508649,6,200,2,11,30,5
7508728,6,96,1,11,33,3
7508728,6,158,2,11,5,1
7508728,6,136,3,11,4,1
7508728,6,419,4,11,3,1
7508728,6,191,5,11,2,1
7508728,6,322,6,3,1,1
7508738,6,302,1,10,6,1
7508738,6,209,2,11,28,3
7508738,6,311,3,11,4,1
7508738,6,191,4,11,3,1
7508738,6,96,5,11,2,1
7508738,6,236,6,11,1,1
7508823,7,420,1,11,6,1
7508823,7,334,2,3,28,3
7508823,7,221,3,11,4,1
7508823,7,352,4,3,3,1
7508823,7,183,5,3,15,5
7508823,7,201,6,11,1,1
7508833,7,192,1,11,6,1
7508833,7,221,2,11,5,1
7508833,7,128,3,11,4,1
7508844,7,271,1,11,33,3
7508862,7,398,1,11,6,1
7508862,7,312,2,11,5,1
7508892,7,201,1,11,35,5
7508892,7,420,2,11,5,1
7508940,8,425,1,11,6,1
7508994,8,120,1,3,34,4
7509000,8,120,1,3,6,1
7509024,8,425,1,11,6,1
7509024,8,129,2,11,30,5
7509024,8,421,3,11,4,1
7509148,9,223,1,11,6,1
7509148,9,130,2,11,5,1
7509148,9,194,3,11,4,1
7509148,9,367,4,11,3,1
7509148,9,422,5,11,2,1
7509148,9,185,6,3,10,5
7509182,9,226,1,3,34,4
7509182,9,203,2,11,30,5
7509182,9,422,3,11,4,1
7509195,9,75,1,11,6,1
7509306,10,186,1,2,6,1
7509306,10,122,2,2,5,1
7509306,10,355,3,2,4,1
7509343,10,122,1,2,6,1
7509343,10,227,2,2,5,1
7509384,11,228,1,3,6,1
7509394,11,228,1,3,6,1
7509394,11,152,2,11,30,5
7509394,11,225,3,11,4,1
7509506,12,78,1,11,6,1
7509506,12,370,2,3,5,1
7509506,12,289,3,3,4,1
7509506,12,357,4,3,3,1
7509507,12,21,1,3,6,1
7509507,12,173,2,11,5,1
7509507,12,229,3,3,4,1
7509507,12,78,4,11,3,1
7509507,12,357,5,3,2,1
7509507,12,276,6,11,1,1
7509511,12,229,1,3,6,1
7509511,12,78,2,11,5,1
7509513,12,21,1,3,6,1
7509513,12,262,2,3,5,1
7509513,12,229,3,3,4,1
7509513,12,412,4,5,3,1
7509513,12,173,5,11,2,1
7509513,12,276,6,11,1,1
7509519,12,1,1,3,6,1
7509519,12,370,2,3,5,1
7509519,12,426,3,3,4,1
7509523,12,370,1,3,6,1
7509523,12,78,2,11,5,1
7509523,12,289,3,3,4,1
7509525,12,78,1,11,6,1
7509525,12,229,2,3,5,1
7509525,12,370,3,3,4,1
7509525,12,357,4,3,3,1
7509529,12,289,1,3,34,4
7509529,12,1,2,3,5,1
7509529,12,78,3,11,4,1
7509538,12,17,1,2,6,1
7509538,12,289,2,2,5,1
7509538,12,262,3,2,4,1
7509538,12,370,4,2,3,1
7509539,12,78,1,11,6,1
7509539,12,1,2,3,5,1
7509539,12,370,3,3,4,1
7509541,12,173,1,11,6,1
7509541,12,262,2,3,5,1
7509541,12,370,3,3,4,1
7509544,12,229,1,3,6,1
7509544,12,426,2,3,5,1
7509544,12,173,3,11,4,1
7509544,12,370,4,3,3,1
7509544,12,412,5,6,15,5
7509545,12,426,1,2,6,1
7509545,12,357,2,2,5,1
7509557,12,370,1,3,6,1
7509557,12,229,2,3,5,1
7509557,12,21,3,3,4,1
7509557,12,173,4,11,3,1
7509564,12,370,1,3,6,1
7509564,12,229,2,3,5,1
7509564,12,357,3,3,4,1
7509564,12,276,4,11,3,1
7509564,12,78,5,11,2,1
7509568,12,1,1,3,6,1
7509576,12,357,1,3,6,1
7509576,12,370,2,3,5,1
7509576,12,262,3,3,4,1
7509580,12,229,1,3,6,1
7509580,12,370,2,3,5,1
7509580,12,357,3,3,4,1
7509583,12,370,1,3,33,3
7509583,12,229,2,3,5,1
7509583,12,426,3,3,4,1
7509583,12,357,4,3,3,1
7509586,12,229,1,3,6,1
7509586,12,426,2,3,5,1
7509586,12,262,3,3,4,1
7509586,12,412,4,6,20,5
7509595,12,370,1,3,34,4
7509595,12,276,2,11,5,1
7509595,12,5,3,3,37,7
7509599,12,173,1,11,6,1
7509599,12,289,2,3,5,1
7509599,12,370,3,3,4,1
7509600,12,262,1,3,6,1
7509600,12,357,2,3,5,1
7509600,12,370,3,3,4,1
7509600,12,412,4,5,3,1
7509604,12,173,1,11,6,1
7509604,12,78,2,11,5,1
7509620,12,5,1,3,6,1
7509620,12,293,2,6,30,5
7509620,12,370,3,3,4,1
7509620,12,173,4,11,3,1
7509629,12,173,1,3,6,1
7509629,12,29,2,3,5,1
7509629,12,357,3,3,4,1
7509646,12,229,1,3,6,1
7509646,12,9,2,3,5,1
7509646,12,173,3,11,4,1
7509646,12,276,4,11,3,1
7509646,12,357,5,3,2,1
7509646,12,412,6,6,10,5
7509647,12,229,1,3,6,1
7509647,12,370,2,3,5,1
7509647,12,357,3,3,4,1
7509677,12,426,1,3,6,1
7509677,12,229,2,3,5,1
7509683,12,370,1,3,34,4
7509683,12,426,2,3,5,1
7509683,12,412,3,6,25,5
7509691,13,413,1,6,35,5
7509775,13,230,1,1,6,1
7509775,13,371,2,1,5,1
7509842,8,120,1,3,33,3
7509842,8,116,2,3,5,1
7509843,14,291,1,2,6,1
7509981,14,80,1,11,6,1
7510009,14,23,1,3,6,1
7510009,14,359,2,3,5,1
7510009,14,264,3,3,4,1
7510009,14,428,4,3,3,1
7510064,14,428,1,3,6,1
7510064,14,359,2,3,5,1
7510112,14,231,1,3,6,1
7510112,14,264,2,3,5,1
7510112,14,278,3,11,4,1
7510112,14,80,4,11,3,1
7510112,14,175,5,11,2,1
7510112,14,359,6,3,1,1
7510114,14,372,1,2,6,1
7510114,14,231,2,1,5,1
7510114,14,7,3,2,4,1
7510115,14,295,1,11,36,6
7510115,14,372,2,11,31,6
7510115,14,175,3,11,26,6
7510115,14,414,4,11,21,6
7510142,13,371,1,3,6,1
7510151,14,414,1,6,35,5
7510231,14,359,1,3,6,1
7510231,14,23,2,3,5,1
7510231,14,414,3,6,25,5
7510930,8,120,1,3,6,1
7510930,8,116,2,3,5,1
7510940,12,370,1,2,6,1
7510942,2,178,1,2,6,1
7510942,2,347,2,2,5,1
7510942,2,329,3,2,4,1
7510942,2,318,4,2,3,1
7510952,2,298,1,9,33,3
7510953,9,121,1,3,6,1
7510954,3,416,1,11,36,6
7510955,12,370,1,3,6,1
7510955,12,426,2,3,5,1
7510955,12,5,3,3,4,1
7510961,2,329,1,2,32,2
7510961,2,347,2,2,27,2
7510961,2,178,3,2,22,2
7510961,2,99,4,2,17,2
7510961,2,298,5,8,12,2
7510961,2,110,6,2,7,2
7510962,2,110,1,2,34,4
7510966,5,102,1,2,6,1
7510966,5,332,2,2,5,1
7510966,5,350,3,2,4,1
7510967,7,73,1,11,33,3
7510967,7,210,2,11,5,1
7510967,7,221,3,11,4,1
7510967,7,352,4,3,3,1
7510967,7,104,5,3,2,1
7510967,7,159,6,11,1,1
7510971,3,111,1,3,33,3
7510977,9,121,1,2,6,1
7510977,9,226,2,1,5,1
7510978,12,370,1,3,6,1
7510979,1,98,1,2,6,1
7510979,1,328,2,2,5,1
7510979,1,346,3,2,4,1
7510992,6,419,1,11,6,1
7510992,6,220,2,11,5,1
7510995,3,133,1,11,6,1
7510995,3,69,2,11,5,1
7510995,3,206,3,11,4,1
7510996,5,418,1,11,6,1
7510996,5,310,2,11,30,5
7510996,5,282,3,11,4,1
7510996,5,190,4,11,3,1
7510996,5,71,5,11,2,1
7511002,8,74,1,11,6,1
7511007,8,421,1,11,6,1
7511018,3,69,1,11,34,4
7511018,3,206,2,11,5,1
7511019,11,108,1,2,6,1
7511019,11,187,2,2,5,1
7511019,11,228,3,4,4,1
7511022,4,417,1,11,6,1
7511022,4,309,2,11,30,5
7511022,4,281,3,11,4,1
7511022,4,189,4,11,3,1
7511022,4,207,5,11,2,1
7511022,4,70,6,11,1,1
7511026,1,177,1,2,32,2
7511026,1,346,2,2,27,2
7511026,1,328,3,2,22,2
7511031,12,426,1,3,6,1
7511032,9,121,1,2,6,1
7511034,2,110,1,2,6,1
7511034,2,329,2,2,5,1
7511034,2,384,3,2,4,1
7511034,2,347,4,2,3,1
7511037,9,226,1,4,6,1
7511037,9,106,2,2,5,1
7511037,9,185,3,2,4,1
7511037,9,121,4,2,3,1
7511037,9,336,5,2,2,1
7511037,9,305,6,8,1,1
7511041,12,370,1,3,6,1
7511041,12,229,2,3,5,1
7511041,12,357,3,3,4,1
7511041,12,262,4,3,3,1
7511046,12,426,1,3,6,1
7511046,12,357,2,3,5,1
7511046,12,370,3,3,4,1
7511046,12,5,4,3,3,1
7511046,12,173,5,11,2,1
7511047,12,370,1,3,6,1
7511047,12,289,2,3,5,1
7511047,12,78,3,11,4,1
7511047,12,5,4,3,3,1
7511053,12,370,1,3,6,1
7511053,12,21,2,3,5,1
7511053,12,229,3,3,4,1
7511058,2,384,1,3,6,1
7511058,2,178,2,3,5,1
7511058,2,252,3,11,4,1
7511058,2,110,4,3,3,1
7511058,2,318,5,3,2,1
7511063,12,357,1,3,6,1
7511063,12,289,2,3,5,1
7511063,12,29,3,3,4,1
7511063,12,412,4,6,20,5
7511063,12,276,5,11,2,1
7511068,2,329,1,3,33,3
7511068,2,178,2,3,5,1
7511068,2,347,3,3,4,1
7511074,10,326,1,3,37,7
7511083,10,186,1,3,6,1
7511083,10,162,2,11,5,1
7511083,10,355,3,3,4,1
7511083,10,423,4,11,3,1
7511084,1,297,1,10,6,1
7511084,1,153,2,11,28,3
7511084,1,251,3,11,24,4
7511085,12,289,1,3,6,1
7511085,12,370,2,3,5,1
7511085,12,21,3,3,4,1
7511085,12,262,4,3,3,1
7511089,12,370,1,3,6,1
7511089,12,289,2,3,5,1
7511089,12,78,3,11,4,1
7511089,12,5,4,3,3,1
7511089,12,412,5,5,2,1
7511099,2,92,1,11,6,1
7511099,2,154,2,11,5,1
7511104,2,252,1,11,34,4
7511104,2,298,2,10,5,1
7511104,2,216,3,11,4,1
7511104,2,92,4,11,3,1
7511105,3,197,1,11,36,6
7511107,10,227,1,4,6,1
7511107,10,107,2,2,5,1
7511117,3,330,1,3,6,1
7511117,3,197,2,11,5,1
7511117,3,69,3,11,4,1
7511117,3,82,4,11,3,1
7511124,3,206,1,11,34,4
7511132,1,215,1,11,6,1
7511132,1,346,2,3,5,1
7511132,1,251,3,11,4,1
7511132,1,153,4,11,3,1
7511132,1,328,5,3,2,1
7511133,2,216,1,11,6,1
7511133,2,92,2,11,5,1
7511133,2,384,3,3,25,5
7511133,2,110,4,3,3,1
7511140,2,298,1,9,6,1
7511140,2,110,2,3,5,1
7511140,2,143,3,11,4,1
7511143,1,215,1,11,6,1
7511143,1,297,2,10,5,1
7511143,1,317,3,3,4,1
7511143,1,251,4,11,3,1
7511143,1,383,5,3,2,1
7511143,1,177,6,3,1,1
7511146,2,110,1,2,6,1
7511156,2,329,1,2,34,4
7511156,2,318,2,2,5,1
7511156,2,347,3,2,4,1
7511156,2,298,4,8,3,1
7511160,12,229,1,1,6,1
7511172,3,206,1,11,6,1
7511172,3,124,2,11,30,5
7511172,3,242,3,11,4,1
7511172,3,308,4,11,3,1
7511178,2,216,1,11,34,4
7511179,1,98,1,3,35,5
7511184,3,69,1,11,6,1
7511184,3,348,2,11,5,1
7511184,3,197,3,11,4,1
7511184,3,330,4,11,3,1
7511187,2,92,1,11,6,1
7511190,7,73,1,11,6,1
7511190,7,210,2,11,5,1
7511195,2,216,1,11,6,1
7511195,2,347,2,3,5,1
7511195,2,252,3,11,4,1
7511195,2,154,4,11,3,1
7511196,8,120,1,3,6,1
7511196,8,304,2,10,5,1
7511196,8,193,3,11,4,1
7511196,8,74,4,11,3,1
7511198,12,357,1,3,6,1
7511198,12,29,2,3,5,1
7511198,12,78,3,11,4,1
